rating,title,release_date,genres,age,gender,occupation
1,"Rock, The (1996)",1996-06-07,"Action,Adventure,Thriller",25,Female,administrator
5,"Graduate, The (1967)",1967-01-01,"Drama,Romance",51,Male,other
4,Cool Runnings (1993),1993-01-01,Comedy,27,Male,lawyer
2,Die Hard: With a Vengeance (1995),1995-01-01,"Action,Thriller",30,Male,student
4,Twelve Monkeys (1995),1995-01-01,"Drama,Sci-Fi",34,Male,educator
3,True Lies (1994),1994-01-01,"Action,Adventure,Comedy,Romance",32,Male,other
3,"Perfect World, A (1993)",1993-01-01,"Action,Drama",60,Male,retired
2,Sabrina (1995),1995-01-01,"Comedy,Romance",21,Male,writer
4,"Empire Strikes Back, The (1980)",1980-01-01,"Action,Adventure,Drama,Romance,Sci-Fi,War",35,Male,programmer
3,Spawn (1997),1997-08-01,"Action,Adventure,Sci-Fi,Thriller",17,Male,student
2,Assassins (1995),1995-01-01,Thriller,28,Male,writer
4,Return of the Jedi (1983),1997-03-14,"Action,Adventure,Romance,Sci-Fi,War",22,Male,student
3,Grosse Pointe Blank (1997),1997-04-11,"Comedy,Crime",31,Male,executive
5,Aladdin (1992),1992-01-01,"Animation,Children,Comedy,Musical",27,Female,educator
4,Platoon (1986),1986-01-01,"Drama,War",32,Male,artist
3,Primal Fear (1996),1996-03-30,"Drama,Thriller",27,Female,educator
5,Tin Cup (1996),1996-08-16,"Comedy,Romance",25,Male,other
2,To Kill a Mockingbird (1962),1962-01-01,Drama,51,Male,administrator
5,"Inspector General, The (1949)",1949-01-01,Musical,27,Male,student
5,Monty Python and the Holy Grail (1974),1974-01-01,Comedy,30,Male,lawyer
3,Strictly Ballroom (1992),1992-01-01,"Comedy,Romance",61,Male,engineer
4,Raging Bull (1980),1980-01-01,Drama,60,Male,educator
3,Liar Liar (1997),1997-03-21,Comedy,35,Male,salesman
5,"Sweet Hereafter, The (1997)",1997-01-01,Drama,48,Male,educator
2,Air Bud (1997),1997-08-01,"Children,Comedy",16,Male,student
3,Dumbo (1941),1941-01-01,"Animation,Children,Musical",36,Male,other
4,"River Wild, The (1994)",1994-01-01,"Action,Thriller",21,Male,student
4,Tank Girl (1995),1995-01-01,"Action,Comedy,Musical,Sci-Fi",29,Female,librarian
4,Pulp Fiction (1994),1994-01-01,"Crime,Drama",34,Male,writer
2,Schindler's List (1993),1993-01-01,"Drama,War",18,Female,student
5,Star Trek: First Contact (1996),1996-11-22,"Action,Adventure,Sci-Fi",21,Male,salesman
4,She's So Lovely (1997),1997-08-22,"Drama,Romance",30,Female,writer
5,"Full Monty, The (1997)",1997-01-01,Comedy,50,Female,writer
3,Conan the Barbarian (1981),1981-01-01,"Action,Adventure",21,Male,programmer
4,To Kill a Mockingbird (1962),1962-01-01,Drama,27,Male,engineer
4,Casablanca (1942),1942-01-01,"Drama,Romance,War",28,Male,administrator
5,Raiders of the Lost Ark (1981),1981-01-01,"Action,Adventure",41,Female,healthcare
4,Escape from L.A. (1996),1996-08-09,"Action,Adventure,Sci-Fi,Thriller",33,Male,executive
3,Boogie Nights (1997),1997-01-01,Drama,28,Male,engineer
1,Sgt. Bilko (1996),1996-03-29,Comedy,38,Female,technician
1,"Fast, Cheap & Out of Control (1997)",1997-01-01,Documentary,60,Male,educator
4,Fly Away Home (1996),1996-09-13,"Adventure,Children",28,Male,administrator
4,Heat (1995),1995-01-01,"Action,Crime,Thriller",30,Male,educator
5,Fargo (1996),1997-02-14,"Crime,Drama,Thriller",35,Female,other
3,Strawberry and Chocolate (Fresa y chocolate) (1993),1993-01-01,Drama,24,Male,technician
3,Stand by Me (1986),1986-01-01,"Adventure,Comedy,Drama",25,Male,educator
4,Babe (1995),1995-01-01,"Children,Comedy,Drama",25,Male,programmer
5,Now and Then (1995),1995-01-01,Drama,20,Female,student
3,Contact (1997),1997-07-11,"Drama,Sci-Fi",50,Female,marketing
5,"Three Musketeers, The (1993)",1993-01-01,"Action,Adventure,Comedy",49,Male,librarian
2,While You Were Sleeping (1995),1995-01-01,"Comedy,Romance",37,Male,educator
1,In & Out (1997),1997-09-19,Comedy,32,Female,writer
4,Indiana Jones and the Last Crusade (1989),1989-01-01,"Action,Adventure",23,Male,programmer
4,High Noon (1952),1952-01-01,Western,42,Female,librarian
4,Casper (1995),1995-01-01,"Adventure,Children",26,Male,student
2,Aliens (1986),1986-01-01,"Action,Sci-Fi,Thriller,War",21,Male,programmer
2,Money Talks (1997),1997-08-22,"Action,Comedy",28,Male,administrator
4,Houseguest (1994),1994-01-01,Comedy,35,Female,educator
3,Flipper (1996),1996-05-10,"Adventure,Children",30,Female,librarian
4,"English Patient, The (1996)",1996-11-15,"Drama,Romance,War",45,Male,salesman
4,Kim (1950),1950-01-01,"Children,Drama",37,Male,other
4,To Kill a Mockingbird (1962),1962-01-01,Drama,27,Male,lawyer
5,Psycho (1960),1960-01-01,"Horror,Romance,Thriller",29,Male,engineer
3,Carlito's Way (1993),1993-01-01,"Crime,Drama",24,Male,engineer
4,Monty Python's Life of Brian (1979),1979-01-01,Comedy,24,Male,technician
5,Fargo (1996),1997-02-14,"Crime,Drama,Thriller",36,Male,other
5,"Birds, The (1963)",1963-01-01,Horror,36,Male,executive
2,Alien 3 (1992),1992-01-01,"Action,Horror,Sci-Fi,Thriller",25,Male,programmer
3,My Best Friend's Wedding (1997),1997-06-20,"Comedy,Romance",48,Male,executive
4,Con Air (1997),1997-06-06,"Action,Adventure,Thriller",27,Male,programmer
1,Night of the Living Dead (1968),1968-01-01,"Horror,Sci-Fi",32,Male,other
4,Dante's Peak (1997),1997-02-07,"Action,Thriller",50,Male,writer
4,Jaws (1975),1975-01-01,"Action,Horror",38,Male,executive
2,Sleepless in Seattle (1993),1993-01-01,"Comedy,Romance",52,Male,educator
4,"Net, The (1995)",1995-01-01,"Sci-Fi,Thriller",22,Female,student
1,That Darn Cat! (1997),1997-02-14,"Children,Comedy,Mystery",16,Male,student
3,"Godfather, The (1972)",1972-01-01,"Action,Crime,Drama",26,Female,homemaker
3,"Devil's Advocate, The (1997)",1997-01-01,"Crime,Horror,Mystery,Thriller",47,Male,educator
3,"Birdcage, The (1996)",1996-03-08,Comedy,37,Male,scientist
2,"Very Brady Sequel, A (1996)",1996-08-23,Comedy,22,Male,student
5,Babe (1995),1995-01-01,"Children,Comedy,Drama",32,Male,artist
3,High Noon (1952),1952-01-01,Western,69,Male,executive
3,Sirens (1994),1994-01-01,"Comedy,Drama",40,Male,scientist
3,GoldenEye (1995),1995-01-01,"Action,Adventure,Thriller",27,Male,engineer
3,Highlander (1986),1986-01-01,"Action,Adventure",27,Male,technician
1,Three Colors: Red (1994),1994-01-01,Drama,22,Female,healthcare
3,Raiders of the Lost Ark (1981),1981-01-01,"Action,Adventure",36,Male,engineer
3,"Fish Called Wanda, A (1988)",1988-01-01,Comedy,27,Male,programmer
3,Four Weddings and a Funeral (1994),1994-01-01,"Comedy,Romance",50,Female,educator
4,Apocalypse Now (1979),1979-01-01,"Drama,War",39,Male,educator
3,"Trigger Effect, The (1996)",1996-08-30,"Drama,Thriller",22,Male,student
3,"Secret Garden, The (1993)",1993-01-01,"Children,Drama",33,Male,other
5,"Close Shave, A (1995)",1996-04-28,"Animation,Comedy,Thriller",35,Male,technician
5,"Howling, The (1981)",1981-01-01,"Comedy,Horror",20,Female,student
2,"Adventures of Priscilla, Queen of the Desert, The (1994)",1994-01-01,"Comedy,Drama",42,Female,librarian
3,Alphaville (1965),1965-01-01,Sci-Fi,44,Male,administrator
3,Twister (1996),1996-05-10,"Action,Adventure,Thriller",35,Female,educator
4,"Godfather, The (1972)",1972-01-01,"Action,Crime,Drama",36,Male,engineer
4,When Harry Met Sally... (1989),1989-01-01,"Comedy,Romance",57,Female,librarian
3,Mrs. Doubtfire (1993),1993-01-01,Comedy,21,Male,student
4,Home Alone (1990),1990-01-01,"Children,Comedy",27,Female,other
4,Naked (1993),1993-01-01,Drama,27,Male,programmer
2,"Remains of the Day, The (1993)",1993-01-01,Drama,53,Male,librarian
4,Tomorrow Never Dies (1997),1997-01-01,"Action,Romance,Thriller",40,Male,writer
4,Sense and Sensibility (1995),1995-01-01,"Drama,Romance",56,Female,writer
4,Amadeus (1984),1984-01-01,"Drama,Mystery",36,Male,scientist
4,In the Name of the Father (1993),1993-01-01,Drama,27,Male,engineer
3,"Great Race, The (1965)",1965-01-01,"Comedy,Musical",60,Male,programmer
1,"Truth About Cats & Dogs, The (1996)",1996-04-26,"Comedy,Romance",25,Male,artist
4,Lone Star (1996),1996-06-21,"Drama,Mystery",32,Male,programmer
3,12 Angry Men (1957),1957-01-01,Drama,32,Female,writer
3,Jaws (1975),1975-01-01,"Action,Horror",58,Male,educator
5,Pulp Fiction (1994),1994-01-01,"Crime,Drama",26,Male,other
4,Return of the Jedi (1983),1997-03-14,"Action,Adventure,Romance,Sci-Fi,War",29,Female,educator
4,Conspiracy Theory (1997),1997-08-08,"Action,Mystery,Romance,Thriller",28,Male,administrator
3,"River Wild, The (1994)",1994-01-01,"Action,Thriller",25,Male,engineer
2,Kull the Conqueror (1997),1997-08-29,"Action,Adventure",26,Male,student
2,Twister (1996),1996-05-10,"Action,Adventure,Thriller",32,Male,entertainment
3,Austin Powers: International Man of Mystery (1997),1997-05-02,Comedy,19,Male,student
4,Fly Away Home (1996),1996-09-13,"Adventure,Children",53,Female,other
5,Happy Gilmore (1996),1996-02-16,Comedy,14,Female,student
4,Beyond Rangoon (1995),1995-01-01,Drama,50,Female,healthcare
3,Farewell My Concubine (1993),1993-01-01,"Drama,Romance",51,Male,educator
5,Star Trek: First Contact (1996),1996-11-22,"Action,Adventure,Sci-Fi",20,Female,student
4,"Secret Garden, The (1993)",1993-01-01,"Children,Drama",27,Female,other
4,Crimson Tide (1995),1995-01-01,"Drama,Thriller,War",57,Male,administrator
3,Donnie Brasco (1997),1997-02-28,"Crime,Drama",49,Male,engineer
3,Spice World (1997),1997-01-01,"Comedy,Musical",20,Male,student
4,Addams Family Values (1993),1993-01-01,Comedy,35,Female,educator
5,Hackers (1995),1995-01-01,"Action,Crime,Thriller",24,Male,student
3,"Sound of Music, The (1965)",1965-01-01,Musical,28,Female,programmer
3,Emma (1996),1996-08-02,"Drama,Romance",27,Male,programmer
4,Belle de jour (1967),1967-01-01,Drama,24,Male,student
4,Bed of Roses (1996),1996-01-01,"Drama,Romance",26,Female,homemaker
5,Independence Day (ID4) (1996),1996-07-03,"Action,Sci-Fi,War",26,Female,student
3,Old Yeller (1957),1957-01-01,"Children,Drama",41,Female,healthcare
4,"Quiet Man, The (1952)",1952-01-01,"Comedy,Romance",56,Female,librarian
4,"Frighteners, The (1996)",1996-07-19,"Comedy,Horror",20,Female,artist
5,"Princess Bride, The (1987)",1987-01-01,"Action,Adventure,Comedy,Romance",29,Female,administrator
1,"Remains of the Day, The (1993)",1993-01-01,Drama,28,Male,writer
4,"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",1995-01-01,"Comedy,Romance",73,Male,retired
3,Evita (1996),1996-12-25,"Drama,Musical",28,Male,healthcare
3,Dante's Peak (1997),1997-02-07,"Action,Thriller",15,Female,student
4,Courage Under Fire (1996),1996-03-08,"Drama,War",33,Male,programmer
2,Conspiracy Theory (1997),1997-08-08,"Action,Mystery,Romance,Thriller",50,Male,entertainment
4,Being There (1979),1979-01-01,Comedy,20,Male,student
1,Rocket Man (1997),1997-01-01,Comedy,31,Male,executive
4,Forrest Gump (1994),1994-01-01,"Comedy,Romance,War",32,Male,other
2,Eraser (1996),1996-06-21,"Action,Thriller",29,Female,student
4,"Game, The (1997)",1997-01-01,"Mystery,Thriller",31,Male,executive
5,Dances with Wolves (1990),1990-01-01,"Adventure,Drama,Western",19,Male,student
4,Mr. Holland's Opus (1995),1996-01-29,Drama,32,Male,scientist
3,Mr. Wrong (1996),1996-02-16,Comedy,27,Female,other
5,"Christmas Carol, A (1938)",1938-01-01,Drama,15,Female,student
5,Searching for Bobby Fischer (1993),1993-01-01,Drama,20,Male,student
4,"Rainmaker, The (1997)",1997-01-01,Drama,21,Female,student
2,Brazil (1985),1985-01-01,Sci-Fi,30,Male,technician
5,Dances with Wolves (1990),1990-01-01,"Adventure,Drama,Western",44,Female,executive
3,"Shining, The (1980)",1980-01-01,Horror,35,Male,technician
4,Secrets & Lies (1996),1996-10-04,Drama,39,Male,engineer
4,Little Buddha (1993),1993-01-01,Drama,22,Female,student
4,Widows' Peak (1994),1994-01-01,Drama,53,Female,librarian
5,Lone Star (1996),1996-06-21,"Drama,Mystery",13,Male,student
4,Fargo (1996),1997-02-14,"Crime,Drama,Thriller",50,Female,homemaker
5,Raiders of the Lost Ark (1981),1981-01-01,"Action,Adventure",36,Female,student
4,Cop Land (1997),1997-01-01,"Crime,Drama,Mystery",47,Male,educator
2,Bed of Roses (1996),1996-01-01,"Drama,Romance",36,Male,executive
4,"Shawshank Redemption, The (1994)",1994-01-01,Drama,32,Male,programmer
2,"Flintstones, The (1994)",1994-01-01,"Children,Comedy",30,Female,other
3,"Truth About Cats & Dogs, The (1996)",1996-04-26,"Comedy,Romance",23,Male,programmer
4,Independence Day (ID4) (1996),1996-07-03,"Action,Sci-Fi,War",29,Male,other
4,Six Degrees of Separation (1993),1993-01-01,"Drama,Mystery",37,Male,librarian
4,Mary Poppins (1964),1964-01-01,"Children,Comedy,Musical",19,Male,student
3,"Net, The (1995)",1995-01-01,"Sci-Fi,Thriller",27,Male,programmer
4,Star Trek: First Contact (1996),1996-11-22,"Action,Adventure,Sci-Fi",36,Female,administrator
5,Grease (1978),1978-01-01,"Comedy,Musical,Romance",32,Female,writer
2,Cold Comfort Farm (1995),1996-04-23,Comedy,50,Female,educator
1,Mighty Aphrodite (1995),1995-10-30,Comedy,30,Male,other
2,Party Girl (1995),1995-01-01,Comedy,20,Male,student
4,Nikita (La Femme Nikita) (1990),1990-01-01,Thriller,27,Male,artist
3,Star Trek: First Contact (1996),1996-11-22,"Action,Adventure,Sci-Fi",37,Male,other
5,Jude (1996),1996-11-01,Drama,25,Female,other
4,"Wizard of Oz, The (1939)",1939-01-01,"Adventure,Children,Drama,Musical",39,Male,artist
1,Evita (1996),1996-12-25,"Drama,Musical",48,Male,administrator
3,Citizen Kane (1941),1941-01-01,Drama,26,Male,writer
4,Andre (1994),1994-01-01,"Adventure,Children",40,Male,programmer
4,Local Hero (1983),1983-01-01,Comedy,32,Female,writer
1,Mr. Holland's Opus (1995),1996-01-29,Drama,44,Male,other
3,Primal Fear (1996),1996-03-30,"Drama,Thriller",51,Male,administrator
4,Kolya (1996),1997-01-24,Comedy,23,Male,homemaker
4,Seven (Se7en) (1995),1995-01-01,"Crime,Thriller",32,Male,educator
3,"Saint, The (1997)",1997-03-14,"Action,Romance,Thriller",23,Female,educator
5,"Birdcage, The (1996)",1996-03-08,Comedy,46,Male,engineer
1,Dumb & Dumber (1994),1994-01-01,Comedy,23,Male,programmer
3,I.Q. (1994),1994-01-01,"Comedy,Romance",27,Female,other
2,Jude (1996),1996-11-01,Drama,24,Male,technician
4,"Terminator, The (1984)",1984-01-01,"Action,Sci-Fi,Thriller",19,Male,student
3,Cape Fear (1991),1991-01-01,Thriller,30,Male,other
5,Citizen Kane (1941),1941-01-01,Drama,49,Male,librarian
4,Return of the Jedi (1983),1997-03-14,"Action,Adventure,Romance,Sci-Fi,War",44,Male,engineer
4,Contact (1997),1997-07-11,"Drama,Sci-Fi",26,Male,other
3,"Nightmare Before Christmas, The (1993)",1993-01-01,"Children,Comedy,Musical",27,Male,engineer
4,Quiz Show (1994),1994-01-01,Drama,48,Female,administrator
2,Vegas Vacation (1997),1997-02-14,Comedy,26,Male,executive
3,Dead Poets Society (1989),1989-01-01,Drama,18,Male,student
3,Liar Liar (1997),1997-03-21,Comedy,27,Male,programmer
4,GoodFellas (1990),1990-01-01,"Crime,Drama",20,Male,student
4,Speed (1994),1994-01-01,"Action,Romance,Thriller",15,Female,student
4,Return of the Jedi (1983),1997-03-14,"Action,Adventure,Romance,Sci-Fi,War",24,Male,other
4,Trainspotting (1996),1996-07-19,Drama,24,Male,engineer
5,Apocalypse Now (1979),1979-01-01,"Drama,War",27,Female,other
4,Winnie the Pooh and the Blustery Day (1968),1968-01-01,"Animation,Children",48,Female,librarian
1,Scream (1996),1996-12-20,"Horror,Thriller",27,Female,other
5,That Thing You Do! (1996),1996-09-28,Comedy,29,Female,librarian
4,Star Trek: Generations (1994),1994-01-01,"Action,Adventure,Sci-Fi",58,Male,educator
3,Escape from L.A. (1996),1996-08-09,"Action,Adventure,Sci-Fi,Thriller",42,Male,technician
1,McHale's Navy (1997),1997-04-18,"Comedy,War",63,Male,engineer
5,"Close Shave, A (1995)",1996-04-28,"Animation,Comedy,Thriller",25,Male,student
4,Clueless (1995),1995-01-01,Comedy,24,Female,other
5,"Grand Day Out, A (1992)",1992-01-01,"Animation,Comedy",30,Female,other
4,"20,000 Leagues Under the Sea (1954)",1954-01-01,"Adventure,Children,Fantasy,Sci-Fi",33,Male,other
3,"Fugitive, The (1993)",1993-01-01,"Action,Thriller",30,Male,administrator
4,Mary Poppins (1964),1964-01-01,"Children,Comedy,Musical",20,Female,student
4,Dave (1993),1993-01-01,"Comedy,Romance",28,Male,writer
2,"Hunt for Red October, The (1990)",1990-01-01,"Action,Thriller",20,Male,student
5,Contact (1997),1997-07-11,"Drama,Sci-Fi",13,Male,none
4,"English Patient, The (1996)",1996-11-15,"Drama,Romance,War",34,Male,other
4,Chasing Amy (1997),1997-01-01,"Drama,Romance",25,Male,student
4,Charade (1963),1963-01-01,"Comedy,Mystery,Romance,Thriller",35,Male,administrator
4,Raiders of the Lost Ark (1981),1981-01-01,"Action,Adventure",26,Male,student
2,Made in America (1993),1993-01-01,Comedy,29,Male,programmer
4,Much Ado About Nothing (1993),1993-01-01,"Comedy,Romance",21,Male,other
3,"Game, The (1997)",1997-01-01,"Mystery,Thriller",24,Male,other
1,Home Alone (1990),1990-01-01,"Children,Comedy",27,Female,other
3,"Saint, The (1997)",1997-03-14,"Action,Romance,Thriller",47,Male,educator
5,Mr. Holland's Opus (1995),1996-01-29,Drama,28,Male,student
4,"English Patient, The (1996)",1996-11-15,"Drama,Romance,War",44,Female,other
4,Star Wars (1977),1977-01-01,"Action,Adventure,Romance,Sci-Fi,War",27,Male,technician
3,Menace II Society (1993),1993-01-01,"Action,Crime,Drama",25,Male,student
3,"Magnificent Seven, The (1954)",1954-01-01,"Action,Drama,Western",28,Male,librarian
3,Men With Guns (1997),1998-03-06,"Action,Drama",50,Female,healthcare
5,Raising Arizona (1987),1987-01-01,Comedy,35,Male,salesman
3,Mother (1996),1996-12-25,Comedy,44,Female,other
2,"Cowboy Way, The (1994)",1994-01-01,"Action,Comedy",18,Male,student
4,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",1997-01-01,"Drama,Romance",27,Male,programmer
2,Independence Day (ID4) (1996),1996-07-03,"Action,Sci-Fi,War",20,Male,student
3,"Crucible, The (1996)",1996-11-27,Drama,29,Female,healthcare
4,Emma (1996),1996-08-02,"Drama,Romance",49,Female,educator
5,Wag the Dog (1997),1998-01-09,"Comedy,Drama",56,Female,librarian
3,Half Baked (1998),1998-01-16,Comedy,17,Female,student
3,Legends of the Fall (1994),1994-01-01,"Drama,Romance,War,Western",24,Male,engineer
5,Army of Darkness (1993),1993-01-01,"Action,Adventure,Comedy,Horror,Sci-Fi",22,Male,student
2,French Kiss (1995),1995-01-01,"Comedy,Romance",40,Female,writer
3,Happy Gilmore (1996),1996-02-16,Comedy,19,Female,student
3,Extreme Measures (1996),1996-09-27,"Drama,Thriller",47,Male,educator
5,Dances with Wolves (1990),1990-01-01,"Adventure,Drama,Western",43,Female,healthcare
2,Othello (1995),1995-12-18,Drama,27,Female,other
2,House Arrest (1996),1996-08-02,Comedy,39,Male,engineer
4,Real Genius (1985),1985-01-01,Comedy,26,Male,student
4,Jaws (1975),1975-01-01,"Action,Horror",26,Male,writer
5,Being There (1979),1979-01-01,Comedy,19,Male,other
4,"Shawshank Redemption, The (1994)",1994-01-01,Drama,28,Male,programmer
3,Ace Ventura: Pet Detective (1994),1994-01-01,Comedy,22,Male,engineer
4,"Cook the Thief His Wife & Her Lover, The (1989)",1989-01-01,Drama,44,Male,administrator
5,Air Bud (1997),1997-08-01,"Children,Comedy",19,Female,student
4,Mallrats (1995),1995-01-01,Comedy,28,Male,writer
1,"Postman, The (1997)",1997-01-01,Drama,14,Female,student
4,Anna Karenina (1997),1997-04-04,"Drama,Romance",44,Female,marketing
4,"Adventures of Robin Hood, The (1938)",1938-01-01,"Action,Adventure",29,Male,engineer
5,Rosewood (1997),1997-02-21,Drama,25,Male,programmer
1,"American President, The (1995)",1995-01-01,"Comedy,Drama,Romance",25,Male,writer
4,Absolute Power (1997),1997-02-14,"Mystery,Thriller",36,Male,other
5,Star Wars (1977),1977-01-01,"Action,Adventure,Romance,Sci-Fi,War",48,Male,other
4,"Peacemaker, The (1997)",1997-01-01,"Action,Thriller,War",25,Female,student
4,"Wedding Singer, The (1998)",1998-02-13,"Comedy,Romance",22,Male,writer
3,"Wings of the Dove, The (1997)",1997-01-01,"Drama,Romance,Thriller",20,Female,student
